央视频道,#genre#
Astro Badminton 1,https://tzh911.qzz.io/play-smt.php?id=go_badminton1
Astro Badminton 2,https://tzh911.qzz.io/play-smt.php?id=go_badminton2
Astro Beinsports 1,https://tzh911.qzz.io/play-smt.php?id=Astrobein1
Astro Beinsports 2,https://tzh911.qzz.io/play-smt.php?id=Astrobein2
Astro Beinsports 3,https://tzh911.qzz.io/play-smt.php?id=Astrobein3
Astro Cricket,https://tzh911.qzz.io/play-smt.php?id=Acricket
Astro EPL 1 backup,https://tzh911.qzz.io/play-smt.php?id=go_assp1x
Astro Football,https://tzh911.qzz.io/play-smt.php?id=go_assp4
Astro Golf,https://tzh911.qzz.io/play-smt.php?id=Agolf
Astro Grandstand,https://tzh911.qzz.io/play-smt.php?id=go_assp3
Astro KTV,https://tzh911.qzz.io/play-smt.php?id=Astroktv
Astro LOL,https://tzh911.qzz.io/play-smt.php?id=Astro_lol
Astro MTV,https://tzh911.qzz.io/play-smt.php?id=AstroMTV
Astro Premier League 1,https://tzh911.qzz.io/play-smt.php?id=go_assp1
Astro Premier League 2,https://tzh911.qzz.io/play-smt.php?id=go_assp2
Astro QJ,https://tzh911.qzz.io/play-smt.php?id=Quanjia
Astro Rusi,https://tzh911.qzz.io/play-smt.php?id=Rusi
Astro Sonypix,https://tzh911.qzz.io/play-smt.php?id=Asonypix
Astro Sonypix,https://tzh911.qzz.io/play-smt.php?id=Asonypix
Astro Sports Plus,https://tzh911.qzz.io/play-smt.php?id=go_sportsplus
Astro Sunlife,https://tzh911.qzz.io/play-smt.php?id=Sunlife
Astro Sunmusic,https://tzh911.qzz.io/play-smt.php?id=Sunmusic
Astro Vaanavil,https://tzh911.qzz.io/play-smt.php?id=Vaanavil
Astro W-Sports,https://tzh911.qzz.io/play-smt.php?id=go_assp5
ASTROBADMINTON,https://smt.passwdword.xyz/Smart.php?id=go_badminton1
ASTROBADMINTON2,https://smt.passwdword.xyz/Smart.php?id=go_badminton2
ASTROCRICKET,https://smt.passwdword.xyz/Smart.php?id=Acricket
ASTROFOOTBALL,https://smt.passwdword.xyz/Smart.php?id=go_assp4
ASTROGRANDSTAND,https://smt.passwdword.xyz/Smart.php?id=go_assp3
Astrol Kplus,https://tzh911.qzz.io/play-smt.php?id=Kplus
Astrol Kplus,https://tzh911.qzz.io/play-smt.php?id=Kplus
ASTROPREMIERLEAGUE,https://smt.passwdword.xyz/Smart.php?id=go_assp1
ASTROPREMIERLEAGUE2,https://smt.passwdword.xyz/Smart.php?id=go_assp2
ASTROQJ,https://smt.passwdword.xyz/Smart.php?id=Quanjia
ASTROSPORTSPLUS,https://smt.passwdword.xyz/Smart.php?id=go_sportsplus
ASTROVAANAVIL,https://smt.passwdword.xyz/Smart.php?id=Vaanavil
Aura,https://tzh911.qzz.io/play-smt.php?id=Aura
Awani,https://tzh911.qzz.io/play-smt.php?id=Awani
Awesome TV,https://tzh911.qzz.io/play-smt.php?id=Dsangat
AXN,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CAXN
AXN,https://smt.passwdword.xyz/Smart.php?id=axn_twn
AXN,https://smt.passwdword.xyz/Smart.php?id=axn_twn
AXN,https://smt.passwdword.xyz/Smart.php?id=Axn
AXN,https://smt.passwdword.xyz/Smart.php?id=Axn
AXN,https://smt.passwdword.xyz/Smart.php?id=Axn
AXN,https://mytv.passwdword.xyz/mytv265.php?id=CAXN
Axn HD,https://tzh911.qzz.io/play-smt.php?id=Axn
Axn HD,https://tzh911.qzz.io/play-smt.php?id=Axn
Axn HD,https://tzh911.qzz.io/play-smt.php?id=Axn
AXN Taiwan,https://tzh911.qzz.io/play-smt.php?id=axn_twn
AXN Taiwan,https://tzh911.qzz.io/play-smt.php?id=axn_twn
AXN台湾,https://smart.dxjc.pp.ua/smt.php?id=tvbs_n
AXN台湾,https://smart.dxjc.pp.ua/smt.php?id=tvbshuanle_twn
AXN台湾,https://smart.dxjc.pp.ua/smt.php?id=tvbs
AXN台湾,https://smart.dxjc.pp.ua/smt.php?id=ctinews
AXN台湾,https://smart.dxjc.pp.ua/smt.php?id=ctient
AXN台湾,https://smart.dxjc.pp.ua/smt.php?id=ctizhonghe
AXN台湾,https://smart.dxjc.pp.ua/smt.php?id=ctiasia_twn
AXN台湾,https://smart.dxjc.pp.ua/smt.php?id=ttv_taiwan
AXN台湾,https://smart.dxjc.pp.ua/smt.php?id=ttvnews_twn
AXN台湾,https://smart.dxjc.pp.ua/smt.php?id=ttvzhonghe
Baby TV,https://tzh911.qzz.io/play-smt.php?id=babytv_twn
Baby TV Eng,https://tzh911.qzz.io/play-smt.php?id=Babytv
BBC 1,https://tzh911.qzz.io/play-smt.php?id=bbc1_antik
BBC 2,https://tzh911.qzz.io/play-smt.php?id=bbc2_antik
BBC Earth HD,https://tzh911.qzz.io/play-smt.php?id=bbcearth_twn
BBC Earth HD,https://tzh911.qzz.io/play-smt.php?id=bbcearth_twn
BBC Earth Lifestyle,https://tzh911.qzz.io/play-smt.php?id=bbclifestyle_twn
BBC Earth Lifestyle,https://tzh911.qzz.io/play-smt.php?id=bbclifestyle_twn
BBC World News,https://tzh911.qzz.io/play-smt.php?id=bbcnews_twn
BBC World News,https://tzh911.qzz.io/play-smt.php?id=Bbcnews
BBC World News,https://tzh911.qzz.io/play-smt.php?id=bbcnews_twn
BBC World News,https://tzh911.qzz.io/play-smt.php?id=bbcworldnews_antik
BBCEARTH,https://smt.passwdword.xyz/Smart.php?id=bbclifestyle_twn
BBCEARTH,https://smt.passwdword.xyz/Smart.php?id=bbclifestyle_twn
BBCEARTHHD,https://smt.passwdword.xyz/Smart.php?id=bbcearth_twn
BBCEARTHHD,https://smt.passwdword.xyz/Smart.php?id=bbcearth_twn
BEINSPORTS1,https://smt.passwdword.xyz/Smart.php?id=Astrobein1
BEINSPORTS2,https://smt.passwdword.xyz/Smart.php?id=Astrobein2
BEINSPORTS3,https://smt.passwdword.xyz/Smart.php?id=Astrobein3
Berita Satu,https://tzh911.qzz.io/play-smt.php?id=BeritaSatu_eko
Bernama,https://tzh911.qzz.io/play-smt.php?id=Bernama
BERNAMA,https://smt.passwdword.xyz/Smart.php?id=Bernama
Bloomberg News,https://tzh911.qzz.io/play-smt.php?id=bloomberg_twn
Bloomberg News,https://tzh911.qzz.io/play-smt.php?id=bloomberg_twn
Bloomberg News,https://tzh911.qzz.io/play-smt.php?id=bloomberg_twn
Bloomberg TV,https://4gtvmobile-mozai.4gtv.tv/gi6D_dmUOxi41RA_NEeIdNCSI0GDqTNAy8Y3QRqotsw%3d/index.m3u8?token=vuZERstJ7GutClkLTLZrKA&expires=1763964389&token1=rSivRJtMfTgAymN77X6kWQ&expires1=1763964389&refer=NDU5MmFiOGMtMTcxMS00NjI1LTllOGQtNWQwZjk5MGI3ODRk&y=0
BolaArena 1,https://tzh911.qzz.io/play-smt.php?id=Bolaarena1
BolaArena 1,https://tzh911.qzz.io/play-smt.php?id=Bolaarena1
BolaArena 2,https://tzh911.qzz.io/play-smt.php?id=Bolaarena2
BolaArena 2,https://tzh911.qzz.io/play-smt.php?id=Bolaarena2
Bollyone,https://tzh911.qzz.io/play-smt.php?id=Bollyone
Boo,https://tzh911.qzz.io/play-smt.php?id=Boo
BOO,https://smt.passwdword.xyz/Smart.php?id=Boo
Cartoon Network,https://tzh911.qzz.io/play-smt.php?id=Cn
Cartoon Network,https://tzh911.qzz.io/play-smt.php?id=Cn
CARTOONNETWORK,https://smt.passwdword.xyz/Smart.php?id=Cn
CARTOONNETWORK,https://smt.passwdword.xyz/Smart.php?id=Cn
CBBC,https://tzh911.qzz.io/play-smt.php?id=cbbc_antik
CBeebies,https://tzh911.qzz.io/play-smt.php?id=Cbeebies
CBeebies,https://tzh911.qzz.io/play-smt.php?id=Cbeebies
CBEEBIES,https://smt.passwdword.xyz/Smart.php?id=Cbeebies
CBEEBIES,https://smt.passwdword.xyz/Smart.php?id=Cbeebies
CBS HD,https://tzh911.qzz.io/play-smt.php?id=cbshd_glo
CBSN HD,https://tzh911.qzz.io/play-smt.php?id=cbsn_glo
CCTV-1 综合,https://tzh911.qzz.io/play-smt.php?id=cctv1
CCTV-10 科教,https://tzh911.qzz.io/play-smt.php?id=cctv10hd
CCTV-11 戏曲,https://tzh911.qzz.io/play-smt.php?id=cctv11
CCTV-12 社会与法,https://tzh911.qzz.io/play-smt.php?id=cctv12
CCTV-13 新闻,https://tzh911.qzz.io/play-smt.php?id=cctv13
CCTV-14 少儿,https://tzh911.qzz.io/play-smt.php?id=cctv14
CCTV-15 音乐,https://tzh911.qzz.io/play-smt.php?id=cctv15
CCTV-16 奥林匹克,https://tzh911.qzz.io/play-smt.php?id=cctv16
CCTV-17 农业农村,https://tzh911.qzz.io/play-smt.php?id=cctv17
CCTV-2 财经,https://tzh911.qzz.io/play-smt.php?id=cctv2
CCTV-3 综艺,https://tzh911.qzz.io/play-smt.php?id=cctv3
CCTV-4 中文国际,https://tzh911.qzz.io/play-smt.php?id=Cctv4
CCTV-4 中文国际,https://tzh911.qzz.io/play-smt.php?id=cctv4
CCTV-5 体育,https://tzh911.qzz.io/play-smt.php?id=cctv5
CCTV-5 体育频道,https://tzh911.qzz.io/play-smt.php?id=cctv5
CCTV-5+ 体育赛事,https://tzh911.qzz.io/play-smt.php?id=cctv5plus
CCTV-5+ 体育赛事 HD,https://tzh911.qzz.io/play-smt.php?id=cctv5plus
CCTV-6 电影,https://tzh911.qzz.io/play-smt.php?id=cctv6
CCTV-7 国防军事,https://tzh911.qzz.io/play-smt.php?id=cctv7
CCTV-8 电视剧,https://tzh911.qzz.io/play-smt.php?id=cctv8hd
CCTV-9 记录,https://tzh911.qzz.io/play-smt.php?id=cctv9hd
cctv10,https://smart.dxjc.pp.ua/smt.php?id=cctv10hd
cctv11,https://smart.dxjc.pp.ua/smt.php?id=cctv11
cctv12,https://smart.dxjc.pp.ua/smt.php?id=cctv12
cctv13,https://smart.dxjc.pp.ua/smt.php?id=cctv13
cctv14,https://smart.dxjc.pp.ua/smt.php?id=cctv14
cctv15,https://smart.dxjc.pp.ua/smt.php?id=cctv15
cctv2,https://smart.dxjc.pp.ua/smt.php?id=cctv2
cctv3,https://smart.dxjc.pp.ua/smt.php?id=cctv3
cctv4,https://smart.dxjc.pp.ua/smt.php?id=cctv4
cctv4,https://smart.dxjc.pp.ua/smt.php?id=Cctv4
cctv5,https://smart.dxjc.pp.ua/smt.php?id=cctv5
cctv5,https://smart.dxjc.pp.ua/smt.php?id=cctv5
cctv5+,https://smart.dxjc.pp.ua/smt.php?id=cctv5plus
cctv5+,https://smart.dxjc.pp.ua/smt.php?id=cctv5plus
cctv6,https://smart.dxjc.pp.ua/smt.php?id=cctv6
cctv6,https://smart.dxjc.pp.ua/smt.php?id=cctv6
cctv8,https://smart.dxjc.pp.ua/smt.php?id=cctv8hd
cctv9,https://smart.dxjc.pp.ua/smt.php?id=cctv9hd
Celestial Classic,https://tzh911.qzz.io/play-smt.php?id=Celestial2
Celestial Movies HD,https://tzh911.qzz.io/play-smt.php?id=Celestial
Celestial Movies HD,https://tzh911.qzz.io/play-smt.php?id=Celestialindo
CELESTIALMOVIES,https://smt.passwdword.xyz/Smart.php?id=Celestial
CELESTIALMOVIES,https://smt.passwdword.xyz/Smart.php?id=Celestialindo
Ceria,https://tzh911.qzz.io/play-smt.php?id=Ceria
CGTN,https://tzh911.qzz.io/play-smt.php?id=CGTN
CGTN,https://tzh911.qzz.io/play-smt.php?id=CGTN
CGTN,https://tzh911.qzz.io/play-smt.php?id=CGTN
CGTN,https://smt.passwdword.xyz/Smart.php?id=CGTN
CGTN,https://smt.passwdword.xyz/Smart.php?id=CGTN
CGTN,https://smt.passwdword.xyz/Smart.php?id=CGTN
CGTN(中国环球电视网)英语频道,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CGE
CGTN(中国环球电视网)英语频道,https://mytv.passwdword.xyz/mytv265.php?id=CGE
CGTN(中国环球电视网)记录频道,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CGD
CGTN(中国环球电视网)记录频道,https://mytv.passwdword.xyz/mytv265.php?id=CGD
CGTN英語,https://smart.dxjc.pp.ua/smt.php?id=bbc1_antik
CGTN英語,https://smart.dxjc.pp.ua/smt.php?id=bbc2_antik
CGTN英語,https://smart.dxjc.pp.ua/smt.php?id=cbbc_antik
CGTN英語,https://smart.dxjc.pp.ua/smt.php?id=more4_antik
CGTN英語,https://smart.dxjc.pp.ua/smt.php?id=freesports_antik
CGTN英語,https://smart.dxjc.pp.ua/smt.php?id=skynews_twn
CGTN英語,https://smart.dxjc.pp.ua/smt.php?id=picktv_antik
CGTN英語,https://smart.dxjc.pp.ua/smt.php?id=itv1_antik
CGTN英語,https://smart.dxjc.pp.ua/smt.php?id=itv2_antik
CGTN英語,https://smart.dxjc.pp.ua/smt.php?id=euronews_antik
Ch 8,https://tzh911.qzz.io/play-smt.php?id=ch8_pat
CH8(HD),https://smt.passwdword.xyz/Smart.php?id=ch8_pat
Channel 3 Thailand,https://tzh911.qzz.io/play-smt.php?id=ch3_pat
Channel 4,https://tzh911.qzz.io/play-smt.php?id=channel4_antik
Channel 5,https://tzh911.qzz.io/play-smt.php?id=Channel5HD
Channel 5 Thailand,https://tzh911.qzz.io/play-smt.php?id=ch5_pat
Channel 7 Thailand,https://tzh911.qzz.io/play-smt.php?id=ch7_pat
Channel 8,https://tzh911.qzz.io/play-smt.php?id=Channel8HD
Channel [V] 中国,https://smart.dxjc.pp.ua/smt.php?id=hunan_twn
Channel [V] 中国,https://smart.dxjc.pp.ua/smt.php?id=zhejiang_twn
Channel [V] 中国,https://smart.dxjc.pp.ua/smt.php?id=jiangsu_twn
Channel [V] 中国,https://smart.dxjc.pp.ua/smt.php?id=shenzhen
Channel [V] 中国,https://smart.dxjc.pp.ua/smt.php?id=fujian
Channel [V] 中国,https://smart.dxjc.pp.ua/smt.php?id=nanfang_twn
Channel [V] 中国,https://smart.dxjc.pp.ua/smt.php?id=guangdongweishi_twn
Channel [V] 中国,https://smart.dxjc.pp.ua/smt.php?id=beijing
Channel [V] 中国,https://smart.dxjc.pp.ua/smt.php?id=zhujiang
Channel [V] 中国,https://smart.dxjc.pp.ua/smt.php?id=guangxi
Channel U,https://tzh911.qzz.io/play-smt.php?id=ChannelU
CHANNEL5,https://smt.passwdword.xyz/Smart.php?id=Channel5HD
CHANNEL5,https://smt.passwdword.xyz/Smart.php?id=ch5_pat
CHANNEL8,https://smt.passwdword.xyz/Smart.php?id=Channel8HD
CHANNELU,https://smt.passwdword.xyz/Smart.php?id=ChannelU
CI,https://tzh911.qzz.io/play-smt.php?id=ci_twn
CI 罪案偵查頻道,https://4gtvmobile-mozai.4gtv.tv/aED9mcZAiI9CyN-7s4QqQBL-MIZCjrgKiQVaQu-NCMs%3d/index.m3u8?token=19mPZU0CovUGnATOhtPL2A&expires=1763964763&token1=vX9083JwOPBvE3-ishYvdw&expires1=1763964763&refer=NDdhMmNjOGUtMGY5ZS00MDRmLTlhODQtYmZjMmNkYmRmYmRm&y=0
CINEMAONEGLOBAL,https://smt.passwdword.xyz/Smart.php?id=ci_twn
CinemaWorld,https://4gtvmobile-mozai.4gtv.tv/ymeF_kwE0KEN8NuFx36E_NEUzPaVlG-rzhU12-YXxDA%3d/index.m3u8?token=hacNWItkqnvFJvOcEVBFIQ&expires=1763964841&token1=cpgKR9pYBjVJ9KE9rnXtgQ&expires1=1763964841&refer=MGNkOTBkOWMtNjNjNy00MDYyLWJjMjItYzkwN2VmNTAxOTQ5&y=0
CINEMAX,https://tzh911.qzz.io/play-smt.php?id=cinemax_twn
CINEMAX,https://tzh911.qzz.io/play-smt.php?id=cinemax_twn
CINEMAX,https://smt.passwdword.xyz/Smart.php?id=cinemax_twn
CINEMAX,https://smt.passwdword.xyz/Smart.php?id=cinemax_twn
CINEMAX,https://smt.passwdword.xyz/Smart.php?id=Cinemax
CINEMAX,https://smt.passwdword.xyz/Smart.php?id=Cinemax
Cinemax,https://tzh911.qzz.io/play-smt.php?id=Cinemax
Cinemax,https://tzh911.qzz.io/play-smt.php?id=Cinemax
Citra,https://tzh911.qzz.io/play-smt.php?id=AAcitra
Citra backup,https://tzh911.qzz.io/play-smt.php?id=AAcitra1
CITRADRAMA(HD),https://smt.passwdword.xyz/Smart.php?id=AAcitra
CLASSICA 古典樂,https://4gtvmobile-mozai.4gtv.tv/A93E6ozZwsRLgShXwxwoJ31bGF0l0wtfneyqIb_1dbI%3d/index.m3u8?token=2e62gUps-DQ_so6N-no90A&expires=1763964557&token1=6HUxfvlWvwbJPfQ9Miyl4A&expires1=1763964557&refer=YjU0MGM4NTMtMjY3OC00N2U4LThhMTItNjE1MjczODZmMzc0&y=0
CNA,https://tzh911.qzz.io/play-smt.php?id=cna
CNA,https://tzh911.qzz.io/play-smt.php?id=cna
CNA,https://tzh911.qzz.io/play-smt.php?id=cna
CNA,https://smt.passwdword.xyz/Smart.php?id=cna
CNA,https://smt.passwdword.xyz/Smart.php?id=cna
CNA,https://smt.passwdword.xyz/Smart.php?id=cna_twn
CNA,https://smt.passwdword.xyz/Smart.php?id=Mewatch_cna
CNA,https://smt.passwdword.xyz/Smart.php?id=cna
CNA backup,https://tzh911.qzz.io/play-smt.php?id=cna_twn
CNBC,https://tzh911.qzz.io/play-smt.php?id=cnbc_twn
CNBC,https://tzh911.qzz.io/play-smt.php?id=cnbc_twn
CNBC,https://tzh911.qzz.io/play-smt.php?id=cnbc_twn
CNBC Asia 財經台,https://4gtvmobile-mozai.4gtv.tv/PHP1Gwkw7XcA7-fgxOF6R9PVPx_x_fCGNNn5uQNu2lg%3d/index.m3u8?token=7bnozTOXITUgqHlJ4mzLZA&expires=1763964915&token1=f3CDyW_nvllifwTITaE5-g&expires1=1763964915&refer=Nzc5YTMxMDYtNzZmYy00NjM5LWFlZGQtMWUzYzAyMDVlOTU4&y=0
CNBCASIA(HD),https://smt.passwdword.xyz/Smart.php?id=cnbc_twn
CNBCASIA(HD),https://smt.passwdword.xyz/Smart.php?id=cnbc_twn
CNBCASIA(HD),https://smt.passwdword.xyz/Smart.php?id=cnbc_twn
CNN,https://smt.passwdword.xyz/Smart.php?id=cnn_twn
CNN,https://smt.passwdword.xyz/Smart.php?id=cnn_twn
CNN backup,https://tzh911.qzz.io/play-smt.php?id=cnn_twn
CNN backup,https://tzh911.qzz.io/play-smt.php?id=cnn_twn
CNN International,https://tzh911.qzz.io/play-smt.php?id=Cnn
CNNINTERNATIONAL,https://smt.passwdword.xyz/Smart.php?id=Cnn
Color HD,https://tzh911.qzz.io/play-smt.php?id=Colorhd
Colors Tamil,https://tzh911.qzz.io/play-smt.php?id=Colorstam
COLORSTAMIL,https://smt.passwdword.xyz/Smart.php?id=Colorstam
Concerto,https://mytv.passwdword.xyz/mytv265.php?id=CONC
CRICKET,https://smt.passwdword.xyz/Smart.php?id=tiankongcricket
CRICKET,https://smt.passwdword.xyz/Smart.php?id=tiankongcricket
Daai TV,https://tzh911.qzz.io/play-smt.php?id=DaaiTV
DayStar,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=daystar
DISCOVERY,https://smt.passwdword.xyz/Smart.php?id=discoveryworldtam_raj
DISCOVERY,https://smt.passwdword.xyz/Smart.php?id=discoverykidtamil_raj
DISCOVERY,https://smt.passwdword.xyz/Smart.php?id=discoverytamil_raj
Discovery Asia,https://tzh911.qzz.io/play-smt.php?id=discoverytwn_twn
Discovery HD,https://tzh911.qzz.io/play-smt.php?id=discoveryhd_twn
Discovery Kids Tamil,https://tzh911.qzz.io/play-smt.php?id=discoverykidtamil_raj
Discovery Tamil,https://tzh911.qzz.io/play-smt.php?id=discoverytamil_raj
Discovery World Tamil,https://tzh911.qzz.io/play-smt.php?id=discoveryworldtam_raj
DISCOVERYASIA,https://smt.passwdword.xyz/Smart.php?id=discoverytwn_twn
DISCOVERYHD,https://smt.passwdword.xyz/Smart.php?id=discoveryhd_twn
Discovery探索日本,https://smart.dxjc.pp.ua/smt.php?id=nhkg_japan
Discovery探索日本,https://smart.dxjc.pp.ua/smt.php?id=nhke_japan
Discovery探索日本,https://smart.dxjc.pp.ua/smt.php?id=asahitv_japan
Discovery探索日本,https://smart.dxjc.pp.ua/smt.php?id=jettv_japan
Discovery探索日本,https://smart.dxjc.pp.ua/smt.php?id=tokyotv_japan
Discovery探索日本,https://smart.dxjc.pp.ua/smt.php?id=tokyomx_japan
Discovery探索日本,https://smart.dxjc.pp.ua/smt.php?id=nhkbs1_japan
Discovery探索日本,https://smart.dxjc.pp.ua/smt.php?id=nhkpremium_japan
Discovery探索日本,https://smart.dxjc.pp.ua/smt.php?id=bs181_japan
Discovery探索日本,https://smart.dxjc.pp.ua/smt.php?id=bsfuji_japan
Dreamworks,https://tzh911.qzz.io/play-smt.php?id=Dreamworks
Dreamworks,https://tzh911.qzz.io/play-smt.php?id=Dreamworks
DREAMWORKS,https://smt.passwdword.xyz/Smart.php?id=Dreamworks
DREAMWORKS,https://smt.passwdword.xyz/Smart.php?id=Dreamworks
DreamWorks 夢工廠動畫,https://4gtvmobile-mozai.4gtv.tv/ZIkdfQqYMNhuKxTnhoghvmZ814ePntKrlgFAMs3WsfI%3d/index.m3u8?token=rvSILEsz7AyKiwjZOcXYIA&expires=1763964276&token1=TsuimPjfChuIrswCPH068Q&expires1=1763964276&refer=MzNkZGQxMjQtZWFiMC00N2QxLWFmNjctODRlYmYwMjgwOWVm&y=0
DW (Deutsch),https://tzh911.qzz.io/play-smt.php?id=dw_twn
DW (Deutsch),https://tzh911.qzz.io/play-smt.php?id=dw_twn
DW德國之聲,https://4gtvmobile-mozai.4gtv.tv/rMWOYH2MRTbSC3-tFX4uLlJfknX_loUVggahQnI3RII%3d/index.m3u8?token=DbP8x2PSmH7VWMIIuUDEyA&expires=1763964924&token1=ojvvOwNlaqvmo5eKpY69sA&expires1=1763964924&refer=MDBhZTdmNDQtODQyYy00N2VmLThkYTMtNzg1OGNkNGY0ODZj&y=0
ELTV生活英語台,https://4gtvmobile-mozai.4gtv.tv/li3uL-Cgf-oY5IHi_-RdBkP3aQAt4WSc8B4StGN1Cio%3d/index.m3u8?token=aKorjy1IWsjS-67CAct-FA&expires=1763964249&token1=kfon5R8NcICy9-RMb8sSrg&expires1=1763964249&refer=NTRiOWFkZjktZGI5Yi00Y2ZjLTg5NGEtNWY4OWNjN2EwMDhj&y=0
ELTV生活英語台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-longturn20
Entertain,https://tzh911.qzz.io/play-smt.php?id=Entertain
Euronews,https://tzh911.qzz.io/play-smt.php?id=euronews_antik
EURONEWS,https://smt.passwdword.xyz/Smart.php?id=euronews_antik
EWTN,https://tzh911.qzz.io/play-smt.php?id=Ewtn
EYE 戏剧台,https://tzh911.qzz.io/play-smt.php?id=eyetvxiju_twn
EYE 旅游台,https://tzh911.qzz.io/play-smt.php?id=eyetvtravel_twn
Fashion TV,https://tzh911.qzz.io/play-smt.php?id=fashiontv_twn
FASHIONBOX,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=FBX
FASHIONBOX,https://mytv.passwdword.xyz/mytv265.php?id=FBX
Fight Sports,https://tzh911.qzz.io/play-smt.php?id=Fs
Fight Sports,https://tzh911.qzz.io/play-smt.php?id=Fs
FIGHTSPORTS(HD),https://smt.passwdword.xyz/Smart.php?id=Fs
FIGHTSPORTS(HD),https://smt.passwdword.xyz/Smart.php?id=Fs
Focus探索新知台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii82
Focus風采戲劇台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii1048
Foodnetwork Hd,https://tzh911.qzz.io/play-smt.php?id=Foodnetwork
Foodnetwork Hd,https://tzh911.qzz.io/play-smt.php?id=Foodnetwork
FOOD超人-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/md35cxQgCvkanC5yuHMmjYzZXd18OvTAwgotcJWX4YFeoECRFEfeQqxg3IYHdosnQkEDGFBFOa_LjQMaQspwkQ%3d%3d/index.m3u8?token=rPQycxQSf4eYTrtu7eWAxg&expires=1763965712&token1=TTaCa5iQWNbmdGtkXKj5vA&expires1=1763994512&refer=NWVhMjg2MDctMWY4My00M2EwLTllMjAtMjBhN2QxNjA3Y2Yx&y=2021
Fox News,https://tzh911.qzz.io/play-smt.php?id=foxnews_twn
FOXNEWSCHANNELHD,https://smt.passwdword.xyz/Smart.php?id=foxnews_twn
FRANCE24,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CF24
FRANCE24,https://smt.passwdword.xyz/Smart.php?id=france24_twn
FRANCE24,https://smt.passwdword.xyz/Smart.php?id=france24_twn
FRANCE24,https://mytv.passwdword.xyz/mytv265.php?id=CF24
FRANCE24 英文台,https://4gtvmobile-mozai.4gtv.tv/8f_R1xY47MVSBId0pVz50eIDRVUll2qny_fy6o1IYug%3d/index.m3u8?token=n790cHArxePmoEF-VycM7A&expires=1763964899&token1=KLkmOoVLvbWslukfiNdlnQ&expires1=1763964899&refer=MDM5NjE4MTEtZDc0NS00M2NiLThjYjEtOGMwNDZiYWFkNmVl&y=0
Freeman @台灣,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii95
Freesports,https://tzh911.qzz.io/play-smt.php?id=freesports_antik
fun探索娛樂台,https://4gtvmobile-mozai.4gtv.tv/5NbJ1_1zNnP7c1Nh0d6cmelQEBnD8zSsYcVBQEmWXUI%3d/index.m3u8?token=mQl--p1Tu4tO6fBETH5c6w&expires=1763964649&token1=Myorhsk-Ht4wkSZME8Ye4w&expires1=1763964649&refer=NjA2NWVhNTUtMDdkZi00NTQ2LTlkODAtZjllYzU4NDA1Zjlj&y=0
GINX Esports TV,https://4gtvmobile-mozai.4gtv.tv/gsNKu8KlmvC_5L5BbuaWUUJd5bANlvv2E8Lc4p-VBaQ%3d/index.m3u8?token=mSgXJMSWCb2joesJ27ID3g&expires=1763964610&token1=P4ucdT8AYwRf3QzKKbB3sg&expires1=1763964610&refer=YWJhZTg3N2MtZWIzZS00ZTlhLWExZGQtY2I3Y2ViOWM4M2E2&y=0
Global Trekker,https://4gtvmobile-mozai.4gtv.tv/iZ6bEYxvQ6mjwtgq5Cvx7gqhleX0LnLyhs4udvsy6kw%3d/index.m3u8?token=qO-pl0JAfGVU_CT80HIqTw&expires=1763964200&token1=-xhy8YuchEOO81PyO2pmsA&expires1=1763964200&refer=NGYxM2MwN2YtNTFhYS00ZDgwLTk1ZWQtZTdjZjU3YWY5N2Zk&y=0
GLOBALTREKKER,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=SMS
GLOBALTREKKER,https://mytv.passwdword.xyz/mytv265.php?id=SMS
Gmm Channel,https://tzh911.qzz.io/play-smt.php?id=gmmchannel_pat
GmmOne,https://tzh911.qzz.io/play-smt.php?id=gmmone_pat
GoGoTaiwan-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/gvUcSt0X6em3cekK6YzZ2qtJ9RVSbFxqeH7RAXWFKCi_tliHKi-RN6YCBycZaQKwwoKcSFEgrmaZtC6WnLZdSQ%3d%3d/index.m3u8?token=g2G4K1Rn0nGSX_Ob2in2zQ&expires=1763965602&token1=SegmFu16JTRMSKrC9Lj8og&expires1=1763994402&refer=YjkwMmQyMGUtYjc1MC00N2JlLTgwMjgtN2RiOTQ3YWE4ZjAw&y=2024
Golden 強片台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii70
Golden影迷台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii76
